Timestamp_ms,Voltage_mV,Current_mA,Power_mW
80908,3278.75,-2.50,10.00
81009,2960.00,1.25,10.00
81110,2456.25,3.75,10.00
81211,2670.00,-3.75,10.00
81312,2088.75,-5.00,10.00
81413,1913.75,-5.00,10.00
81514,2015.00,-5.00,10.00
81615,2005.00,-2.50,0.00
81716,2108.75,-5.00,10.00
81817,2155.00,-5.00,10.00
81918,2207.50,-3.75,10.00
82019,2186.25,-5.00,10.00
82120,2207.50,-5.00,10.00
82221,2280.00,1.25,0.00
82322,2727.50,-1.25,0.00
82423,2545.00,2.50,10.00
82524,3040.00,-3.75,10.00
82625,3316.25,-5.00,10.00
82726,3251.25,-2.50,10.00
82827,3300.00,1.25,0.00
82928,2995.00,0.00,0.00
83029,2523.75,-3.75,0.00
83130,1987.50,-2.50,0.00
83231,2120.00,-3.75,10.00
83332,1907.50,-2.50,0.00
83433,2017.50,-6.25,10.00
83534,2107.50,-5.00,10.00
83635,2108.75,-3.75,10.00
83736,2145.00,-2.50,0.00
83837,1165.00,-13335.00,15680.00
83938,1231.25,-11222.50,13820.00
84039,1238.75,-8705.00,11870.00
84140,1282.50,-6982.50,13570.00
84241,1792.50,-5827.50,10600.00
84342,2331.25,-5726.25,13350.00
84443,2140.00,-4852.50,12250.00
84544,2520.00,-4542.50,11380.00
84645,2548.75,-4553.75,11300.00
84746,2191.25,-4380.00,9600.00
84847,2371.25,-4123.75,6940.00
84948,1855.00,-4086.25,4970.00
85049,1306.25,-4241.25,5430.00
85150,1190.00,-4345.00,5170.00
85251,1160.00,-4241.25,5220.00
85352,1172.50,-4210.00,5570.00
85453,1241.25,-4108.75,5340.00
85554,1268.75,-4242.50,5390.00
85655,1263.75,-4078.75,5290.00
85756,1255.00,-3972.50,5240.00
85857,1298.75,-4322.50,5270.00
85958,1492.50,-4067.50,6070.00
86059,1358.75,-3765.00,7670.00
86160,1923.75,-4251.25,10660.00
86261,2381.25,-3927.50,8960.00
86362,2591.25,-4081.25,10570.00
86463,2532.50,-4240.00,10510.00
86564,2583.75,-4185.00,8500.00
86665,2162.50,-4006.25,8990.00
86766,1591.25,-4240.00,6750.00
86867,1765.00,-4182.50,4930.00
86968,1263.75,-4291.25,4970.00
87069,1175.00,-4025.00,4760.00
87170,1206.25,-4018.75,4850.00
87271,1242.50,-3971.25,5020.00
87372,1265.00,-3958.75,4920.00
87473,1286.25,-4323.75,4970.00
87574,1253.75,-3840.00,4810.00
87675,1283.75,-4237.50,5530.00
87776,1296.25,-4152.50,5440.00
87877,1521.25,-4357.50,5950.00
87978,2105.00,-4025.00,8470.00
88079,1882.50,-3975.00,9880.00
88180,2407.50,-4153.75,9600.00
88281,2615.00,-4233.75,10110.00
88382,2450.00,-3881.25,9510.00
88483,2546.25,-3597.50,6960.00
88584,2173.75,-3787.50,8700.00
88685,1572.50,-3948.75,6130.00
88786,1218.75,-4206.25,5120.00
88887,1218.75,-4072.50,4930.00
88988,1148.75,-4186.25,4810.00
89089,1203.75,-4106.25,5360.00
89190,1195.00,-4016.25,4800.00
89291,1187.50,-3950.00,5000.00
89392,1263.75,-4055.00,3970.00
89493,1250.00,-3806.25,4760.00
89594,1320.00,-4157.50,5490.00
89695,1296.25,-4058.75,7210.00
89796,1557.50,-3771.25,6110.00
89897,2103.75,-3908.75,8220.00
89998,2487.50,-3783.75,9410.00
90099,2446.25,-4097.50,10650.00
90200,2623.75,-4045.00,10700.00
90301,2398.75,-4050.00,9720.00
90402,1930.00,-4122.50,7960.00
90503,2098.75,-4157.50,5770.00
90604,1543.75,-4181.25,6310.00
90705,1171.25,-4248.75,4980.00
90806,1242.50,-4126.25,5240.00
90907,1212.50,-3656.25,4430.00
91008,1277.50,-4050.00,5220.00
91109,1211.25,-3800.00,4610.00
91210,1251.25,-4098.75,5160.00
91311,1265.00,-3850.00,4880.00
91412,1266.25,-4193.75,4790.00
91513,1261.25,-4200.00,5300.00
91614,1253.75,-3837.50,6660.00
91715,1517.50,-3968.75,9090.00
91816,2110.00,-3868.75,8590.00
91917,2548.75,-4007.50,10210.00
92018,2380.00,-3740.00,9600.00
92119,2670.00,-4242.50,9660.00
92220,2427.50,-3975.00,9780.00
92321,1996.25,-4005.00,8000.00
92422,2226.25,-3935.00,5470.00
92523,1598.75,-4190.00,5040.00
92624,1191.25,-3696.25,4560.00
92725,1255.00,-4036.25,5070.00
92826,1208.75,-3700.00,4480.00
92927,1238.75,-4145.00,5080.00
93028,1260.00,-4118.75,5030.00
93129,1238.75,-3911.25,4850.00
93230,1282.50,-4210.00,5450.00
93331,1272.50,-3996.25,5360.00
93432,1275.00,-3996.25,5150.00
93533,1668.75,-4051.25,6760.00
93634,1437.50,-3776.25,8370.00
93735,2037.50,-3881.25,9740.00
93836,2491.25,-4106.25,10290.00
93937,2567.50,-3993.75,10250.00
94038,2593.75,-4017.50,9360.00
94139,2511.25,-4076.25,7550.00
94240,2098.75,-3977.50,6870.00
94341,1501.25,-3921.25,5890.00
94442,1726.25,-4305.00,5070.00
94543,1271.25,-4276.25,4990.00
94644,1235.00,-4132.50,5040.00
94745,1245.00,-4031.25,5020.00
94846,1197.50,-3705.00,4520.00
94947,1255.00,-3856.25,4830.00
95048,1276.25,-4373.75,5090.00
95149,1353.75,-4073.75,5520.00
95250,1271.25,-4028.75,5310.00
95351,1281.25,-3818.75,6630.00
95452,1470.00,-3837.50,5930.00
95553,2110.00,-4008.75,8460.00
95654,1896.25,-4162.50,10240.00
95755,2412.50,-4198.75,11060.00
95856,2612.50,-4051.25,10530.00
95957,2472.50,-3881.25,9600.00
96058,2550.00,-4017.50,8130.00
96159,2146.25,-3830.00,5530.00
96260,1592.50,-3826.25,6460.00
96361,1205.00,-4150.00,5000.00
96462,1287.50,-4092.50,4970.00
96563,1172.50,-3976.25,4940.00
96664,1210.00,-3902.50,5160.00
96765,1207.50,-3981.25,4810.00
96866,1213.75,-4051.25,5210.00
96967,1207.50,-4061.25,5120.00
97068,1246.25,-4241.25,4800.00
97169,1358.75,-4223.75,5730.00
97270,1351.25,-4017.50,6390.00
97371,1413.75,-4176.25,8900.00
97472,2002.50,-4225.00,8050.00
97573,2411.25,-3947.50,9520.00
97674,2203.75,-3765.00,9450.00
97775,2543.75,-3788.75,9020.00
97876,2525.00,-4047.50,10590.00
97977,2097.50,-4373.75,9180.00
98078,2311.25,-4277.50,6490.00
98179,1807.50,-4296.25,7010.00
98280,1245.00,-4055.00,4980.00
98381,1138.75,-3846.25,4380.00
98482,1166.25,-3690.00,4480.00
98583,1215.00,-3948.75,4860.00
98684,1233.75,-3958.75,4920.00
98785,1297.50,-4107.50,5320.00
98886,1206.25,-3965.00,5170.00
98987,1248.75,-3773.75,5320.00
99088,1316.25,-3741.25,5270.00
99189,1482.50,-4256.25,6310.00
99290,1338.75,-3751.25,7550.00
99391,1848.75,-3732.50,7180.00
99492,2347.50,-3936.25,9240.00
99593,2586.25,-3798.75,9830.00
99694,2551.25,-3746.25,9400.00
99795,2588.75,-4161.25,10510.00
99896,2253.75,-3946.25,8900.00
99997,1710.00,-3700.00,6320.00
100098,2002.50,-3783.75,4600.00
100199,1472.50,-3765.00,5950.00
100300,1197.50,-3840.00,4600.00
100401,1176.25,-3625.00,4260.00
100502,1207.50,-3841.25,4620.00
100603,1227.50,-4070.00,5090.00
100704,1216.25,-3992.50,4850.00
100805,1245.00,-3780.00,4760.00
100906,6136.25,-1360.00,8260.00
101007,5723.75,-1757.50,9380.00
101108,5338.75,-2157.50,11520.00
101209,5646.25,-2338.75,13450.00
101310,5597.50,-2345.00,12740.00
101411,5627.50,-2676.25,13570.00
101512,5616.25,-2593.75,14570.00
101613,5716.25,-2475.00,13210.00
101714,5482.50,-2531.25,13180.00
101815,5363.75,-2667.50,13570.00
101916,5186.25,-2752.50,14270.00
102017,5290.00,-2497.50,13330.00
102118,5290.00,-2572.50,13970.00
102219,5533.75,-2595.00,14580.00
102320,5368.75,-2625.00,14090.00
102421,5382.50,-2708.75,14320.00
102522,5297.50,-2668.75,13890.00
102623,5423.75,-2800.00,15780.00
102724,5476.25,-2626.25,14390.00
102825,5220.00,-2643.75,14230.00
102926,5318.75,-2886.25,15330.00
103027,5211.25,-2772.50,14120.00
103128,5365.00,-2546.25,13660.00
103229,5365.00,-2912.50,16060.00
103330,5413.75,-2521.25,13880.00
103431,5331.25,-2621.25,15530.00
103532,5366.25,-2778.75,14910.00
103633,5363.75,-2565.00,13950.00
103734,5312.50,-2798.75,14710.00
103835,5311.25,-2671.25,13850.00
103936,5342.50,-2982.50,15940.00
104037,5353.75,-2778.75,15210.00
104138,5257.50,-2751.25,14640.00
104239,5355.00,-2660.00,13620.00
104340,5292.50,-2566.25,13580.00
104441,5423.75,-2622.50,14080.00
104542,5395.00,-2813.75,15530.00
104643,5390.00,-2872.50,14050.00
104744,5451.25,-2812.50,15330.00
104845,5321.25,-2817.50,15260.00
104946,5348.75,-2893.75,16010.00
105047,5341.25,-2825.00,14040.00
105148,5541.25,-2816.25,15600.00
105249,5648.75,-2565.00,14460.00
105350,5646.25,-2581.25,13730.00
105451,5577.50,-2766.25,17180.00
105552,5357.50,-2733.75,14640.00
105653,5386.25,-2778.75,14760.00
105754,5242.50,-2776.25,14690.00
105855,5370.00,-2521.25,13580.00
105956,5216.25,-2992.50,15620.00
106057,5178.75,-2746.25,14530.00
106158,5387.50,-2886.25,15920.00
106259,5273.75,-2503.75,14000.00
106360,5303.75,-2745.00,14550.00
106461,5280.00,-2980.00,16040.00
106562,5338.75,-2970.00,15600.00
106663,5372.50,-2578.75,14340.00
106764,5260.00,-2607.50,13720.00
106865,5360.00,-2867.50,15250.00
106966,5261.25,-2512.50,13500.00
107067,5506.25,-3011.25,16100.00
107168,5433.75,-2686.25,14590.00
107269,5352.50,-2911.25,15780.00
107370,5406.25,-2797.50,14320.00
107471,5488.75,-2608.75,14320.00
107572,5365.00,-2776.25,14900.00
107673,5288.75,-2660.00,13990.00
107774,5158.75,-2692.50,13220.00
107875,5278.75,-2648.75,13980.00
107976,5393.75,-2575.00,13890.00
108077,5342.50,-2673.75,14230.00
108178,5223.75,-2740.00,14930.00
108279,5390.00,-2515.00,13560.00
108380,5317.50,-2707.50,14620.00
108481,5145.00,-2867.50,15000.00
108582,5291.25,-2770.00,13220.00
108683,5276.25,-2655.00,14000.00
108784,5302.50,-2652.50,14220.00
108885,5317.50,-2557.50,13670.00
108986,5355.00,-3013.75,14710.00
109087,5557.50,-2993.75,16640.00
109188,5428.75,-2578.75,14090.00
109289,5671.25,-2782.50,15670.00
109390,5467.50,-2876.25,15990.00
109491,5407.50,-2618.75,14160.00
109592,5408.75,-2532.50,13610.00
109693,5323.75,-2692.50,13730.00
109794,5223.75,-2761.25,14180.00
109895,5175.00,-2596.25,13440.00
109996,5327.50,-2771.25,14980.00
110097,4200.00,-900.00,4100.00
110198,4416.25,-1086.25,4970.00
110299,4315.00,-1182.50,5110.00
110400,4153.75,-1480.00,5910.00
110501,4083.75,-1538.75,6130.00
110602,3913.75,-1775.00,6850.00
110703,3775.00,-1845.00,6960.00
110804,3726.25,-1810.00,6890.00
110905,3792.50,-1838.75,7540.00
111006,3772.50,-1947.50,7210.00
111107,3968.75,-2175.00,8630.00
111208,4016.25,-2171.25,9250.00
111309,4090.00,-2046.25,8490.00
111410,4152.50,-1932.50,9420.00
111511,3832.50,-2333.75,8950.00
111612,3835.00,-2227.50,7630.00
111713,3510.00,-2143.75,7140.00
111814,3326.25,-2030.00,7990.00
111915,3083.75,-2257.50,6960.00
112016,3262.50,-2271.25,7730.00
112117,3505.00,-2273.75,7630.00
112218,3260.00,-2296.25,7050.00
112319,3451.25,-2335.00,8060.00
112420,3491.25,-2380.00,8180.00
112521,3408.75,-2110.00,7560.00
112622,3243.75,-2285.00,7760.00
112723,3305.00,-2442.50,8080.00
112824,3312.50,-2385.00,8500.00
112925,3052.50,-2288.75,8970.00
113026,3466.25,-2338.75,7830.00
113127,3705.00,-2042.50,7560.00
113228,3787.50,-2300.00,8310.00
113329,3875.00,-2486.25,8960.00
113430,3310.00,-2112.50,8040.00
113531,2961.25,-2123.75,6280.00
113632,2930.00,-2300.00,7420.00
113733,3267.50,-2328.75,7730.00
113834,3150.00,-2272.50,7580.00
113935,3492.50,-1757.50,6140.00
114036,3277.50,-2340.00,7320.00
114137,3217.50,-2418.75,8630.00
114238,3131.25,-2386.25,6770.00
114339,3380.00,-2268.75,7670.00
114440,3548.75,-2121.25,6750.00
114541,3352.50,-2251.25,8100.00
114642,3576.25,-2141.25,8510.00
114743,3448.75,-2043.75,7050.00
114844,3193.75,-2341.25,8600.00
114945,3280.00,-2340.00,7530.00
115046,3992.50,-2241.25,9560.00
115147,4156.25,-2186.25,9090.00
115248,3855.00,-2485.00,8600.00
115349,3643.75,-2506.25,8350.00
115450,3390.00,-2220.00,8310.00
115551,2967.50,-2232.50,6630.00
115652,3346.25,-2180.00,6900.00
115753,3120.00,-2336.25,7350.00
115854,3047.50,-2258.75,6890.00
115955,3316.25,-2137.50,7090.00
116056,3103.75,-2157.50,7300.00
116157,3341.25,-2373.75,6840.00
116258,3053.75,-2438.75,7450.00
116359,3392.50,-2150.00,7300.00
116460,3328.75,-2267.50,6990.00
116561,3365.00,-2323.75,6840.00
116662,3373.75,-2337.50,7880.00
116763,3450.00,-2162.50,7550.00
116864,3833.75,-2212.50,8670.00
116965,3806.25,-2385.00,9420.00
117066,3890.00,-2312.50,9000.00
117167,3706.25,-2296.25,8730.00
117268,3730.00,-2151.25,6710.00
117369,3282.50,-2450.00,7440.00
117470,3211.25,-2345.00,7530.00
117571,3152.50,-2085.00,6960.00
117672,3156.25,-2380.00,8370.00
117773,3347.50,-1917.50,7360.00
117874,3365.00,-2133.75,7180.00
117975,3432.50,-2376.25,7560.00
118076,3277.50,-2300.00,7650.00
118177,3261.25,-2376.25,7030.00
118278,3283.75,-1946.25,6390.00
118379,3346.25,-2491.25,8350.00
118480,3212.50,-2403.75,8170.00
118581,3418.75,-2442.50,7740.00
118682,3706.25,-2258.75,8370.00
118783,3525.00,-2463.75,9730.00
118884,3702.50,-2218.75,8610.00
118985,3710.00,-2475.00,8630.00
119086,3665.00,-2307.50,8460.00
119187,3791.25,-2407.50,7690.00
119288,3038.75,-2191.25,7180.00
119389,3205.00,-2023.75,7530.00
119490,3297.50,-2192.50,7230.00
119591,3131.25,-2256.25,7590.00
119692,3446.25,-2243.75,7780.00
119793,3447.50,-2076.25,8200.00
119894,3253.75,-2281.25,7420.00
119995,3455.00,-2148.75,7360.00
120096,3341.25,-2343.75,7810.00
120197,3510.00,-1975.00,8170.00
120298,3165.00,-2176.25,6890.00
120399,3287.50,-2020.00,6430.00
120500,3238.75,-2373.75,8380.00
120601,2827.50,-251.25,370.00
120702,2927.50,-53.75,150.00
120803,2702.50,-270.00,810.00
120904,2753.75,-388.75,930.00
121005,2265.00,-463.75,1100.00
121106,1606.25,-497.50,790.00
121207,1782.50,-448.75,590.00
121308,1306.25,-550.00,780.00
121409,1048.75,-566.25,720.00
121510,1151.25,-440.00,510.00
121611,1148.75,-861.25,1010.00
121712,1123.75,-830.00,990.00
121813,1126.25,-816.25,1010.00
121914,987.50,-760.00,760.00
122015,1040.00,-1046.25,1200.00
122116,933.75,-812.50,790.00
122217,1050.00,-710.00,820.00
122318,950.00,-828.75,790.00
122419,788.75,-856.25,1000.00
122520,970.00,-873.75,920.00
122621,940.00,-830.00,810.00
122722,951.25,-856.25,820.00
122823,953.75,-886.25,840.00
122924,880.00,-912.50,900.00
123025,1137.50,-870.00,970.00
123126,831.25,-847.50,700.00
123227,846.25,-772.50,730.00
123328,933.75,-845.00,790.00
123429,918.75,-866.25,790.00
123530,1058.75,-898.75,950.00
123631,840.00,-841.25,900.00
123732,1036.25,-881.25,1010.00
123833,841.25,-830.00,630.00
123934,1015.00,-862.50,870.00
124035,841.25,-885.00,830.00
124136,1060.00,-875.00,950.00
124237,1067.50,-921.25,970.00
124338,1117.50,-907.50,1010.00
124439,1291.25,-895.00,950.00
124540,1073.75,-882.50,930.00
124641,946.25,-983.75,930.00
124742,1121.25,-932.50,1050.00
124843,748.75,-823.75,860.00
124944,921.25,-813.75,770.00
125045,1028.75,-778.75,810.00
125146,982.50,-927.50,910.00
125247,832.50,-855.00,860.00
125348,945.00,-746.25,830.00
125449,885.00,-891.25,790.00
125550,818.75,-908.75,970.00
125651,1047.50,-797.50,820.00
125752,852.50,-705.00,770.00
125853,946.25,-960.00,910.00
125954,917.50,-807.50,860.00
126055,922.50,-918.75,880.00
126156,923.75,-977.50,840.00
126257,1151.25,-882.50,1010.00
126358,1147.50,-872.50,920.00
126459,967.50,-817.50,780.00
126560,1062.50,-1072.50,860.00
126661,1067.50,-885.00,950.00
126762,891.25,-946.25,950.00
126863,933.75,-826.25,680.00
126964,1026.25,-848.75,860.00
127065,946.25,-893.75,840.00
127166,1163.75,-881.25,960.00
127267,906.25,-967.50,1020.00
127368,1057.50,-900.00,950.00
127469,1053.75,-975.00,1020.00
127570,962.50,-887.50,960.00
127671,1007.50,-905.00,920.00
127772,1315.00,-1140.00,1290.00
127873,1063.75,-877.50,930.00
127974,865.00,-828.75,780.00
128075,945.00,-838.75,760.00
128176,1005.00,-855.00,870.00
128277,962.50,-815.00,780.00
128378,977.50,-992.50,1180.00
128479,1061.25,-997.50,1050.00
128580,901.25,-868.75,760.00
128681,1067.50,-842.50,900.00
128782,943.75,-1002.50,930.00
128883,845.00,-1145.00,870.00
128984,925.00,-857.50,780.00
129085,1095.00,-847.50,930.00
129186,1143.75,-865.00,830.00
129287,1043.75,-1063.75,1050.00
129388,987.50,-850.00,860.00
129489,923.75,-827.50,770.00
129590,933.75,-952.50,780.00
129691,1017.50,-1576.25,1600.00
129792,967.50,-882.50,860.00
129893,1105.00,-850.00,930.00
129994,863.75,-822.50,910.00
130095,1070.00,-943.75,1000.00
130196,1107.50,-916.25,1090.00
130297,1067.50,-955.00,1020.00
130398,1077.50,-866.25,820.00
130499,1066.25,-962.50,740.00
130600,947.50,-885.00,840.00
130701,1005.00,-906.25,910.00
130802,1132.50,-862.50,810.00
130903,963.75,-932.50,1020.00
131004,846.25,-871.25,680.00
131105,1015.00,-970.00,990.00
131206,1147.50,-970.00,920.00
131307,1031.25,-900.00,1010.00
131408,1043.75,-853.75,920.00
131509,961.25,-913.75,880.00
131610,995.00,-830.00,880.00
131711,981.25,-833.75,780.00
131812,1013.75,-946.25,840.00
131913,1056.25,-718.75,760.00
132014,1052.50,-802.50,840.00
132115,1126.25,-885.00,930.00
132216,818.75,-1056.25,780.00
132317,1005.00,-1.25,0.00
132418,1272.50,11826.25,10100.00
132519,1002.50,9240.00,9100.00
132620,523.75,7125.00,3700.00
132721,0.00,6202.50,350.00
132822,77.50,5366.25,1000.00
132923,0.00,4831.25,1090.00
133024,0.00,4270.00,720.00
133125,0.00,4200.00,630.00
133226,0.00,4135.00,500.00
133327,0.00,4046.25,560.00
133428,0.00,3842.50,380.00
133529,0.00,3928.75,290.00
133630,0.00,3962.50,130.00
133731,0.00,3906.25,240.00
133832,403.75,3793.75,1540.00
133933,913.75,3568.75,3260.00
134034,722.50,3851.25,4630.00
134135,1173.75,3895.00,4560.00
134236,1207.50,3922.50,4740.00
134337,1208.75,3805.00,3230.00
134438,1027.50,3731.25,1220.00
134539,555.00,3777.50,2110.00
134640,0.00,3800.00,200.00
134741,191.25,3497.50,610.00
134842,0.00,3718.75,630.00
134943,0.00,3640.00,600.00
135044,0.00,3806.25,580.00
135145,0.00,3678.75,460.00
135246,0.00,3727.50,310.00
135347,0.00,3770.00,400.00
135448,0.00,3775.00,320.00
135549,0.00,3677.50,60.00
135650,0.00,3995.00,2230.00
135751,323.75,3648.75,1220.00
135852,868.75,3581.25,3110.00
135953,690.00,3648.75,4390.00
136054,1112.50,3690.00,4240.00
136155,1217.50,3805.00,4510.00
136256,911.25,3688.75,3370.00
136357,1058.75,3886.25,1570.00
136458,610.00,3861.25,450.00
136559,37.50,3643.75,130.00
136660,0.00,3725.00,790.00
136761,0.00,3892.50,640.00
136862,0.00,3721.25,490.00
136963,0.00,3510.00,520.00
137064,0.00,3828.75,500.00
137165,0.00,3820.00,420.00
137266,0.00,3762.50,360.00
137367,0.00,3828.75,380.00
137468,0.00,3670.00,230.00
137569,0.00,3692.50,1600.00
137670,1022.50,-3.75,0.00
137771,1492.50,-3.75,0.00
137872,1200.00,-2.50,0.00
137973,1677.50,-2.50,0.00
138074,1090.00,-2.50,0.00
138175,668.75,-5.00,0.00
138276,586.25,-3.75,0.00
138377,361.25,-2.50,0.00
138478,0.00,-1.25,0.00
138579,0.00,-2.50,0.00
138680,0.00,-1.25,0.00
138781,0.00,-3.75,0.00
138882,0.00,-2.50,0.00
138983,0.00,-2.50,0.00
139084,0.00,-3.75,0.00
139185,0.00,-3.75,0.00
139286,0.00,-3.75,0.00
139387,0.00,-2.50,0.00
139488,371.25,-1.25,0.00
139589,175.00,-2.50,0.00
139690,625.00,-2.50,0.00
139791,832.50,-3.75,0.00
139892,728.75,-3.75,0.00
139993,800.00,-2.50,0.00
140094,527.50,-2.50,0.00
140195,65.00,-2.50,0.00
140296,0.00,-3.75,0.00
140397,0.00,-3.75,0.00
140498,0.00,-5.00,0.00
140599,0.00,-2.50,0.00
140700,0.00,-3.75,0.00
140801,0.00,-2.50,0.00
140902,0.00,-2.50,0.00
141003,0.00,-2.50,0.00
141104,0.00,-5.00,0.00
141205,0.00,-2.50,0.00
141306,0.00,-3.75,0.00
141407,318.75,-1.25,0.00
141508,698.75,-3.75,0.00
141609,588.75,-3.75,0.00
141710,828.75,-3.75,0.00
141811,797.50,-1.25,0.00
141912,396.25,-2.50,0.00
142013,575.00,-3.75,0.00
142114,107.50,-3.75,0.00
142215,0.00,-3.75,0.00
142316,0.00,-2.50,0.00
142417,0.00,-2.50,0.00
142518,0.00,-5.00,0.00
142619,0.00,-2.50,0.00
142720,0.00,-3.75,0.00
