timestamp_us,steer_us,throttle_us,speed_mps
244453547,1508,1804,18.3496
244460879,1508,1804,18.5673
244468219,1508,1804,18.5471
244475475,1508,1804,18.7618
244482881,1508,1813,18.3818
244490173,1508,1813,18.6692
244497558,1508,1813,18.4341
244504801,1508,1813,18.7955
244512130,1508,1813,18.5749
244519312,1508,1813,18.9551
244526648,1508,1813,18.5572
244533879,1508,1813,18.8267
244541178,1508,1813,18.6513
244548393,1508,1813,18.8684
244555636,1508,1813,18.7955
244562771,1508,1813,19.0800
244570069,1508,1821,18.6538
244577226,1508,1821,19.0213
244584458,1508,1821,18.8241
244591562,1508,1821,19.1632
244598709,1508,1821,19.0479
244605776,1508,1821,19.2636
244612989,1508,1821,18.8737
244620074,1508,1821,19.2146
244627200,1508,1821,19.1041
244634233,1508,1821,19.3567
244641298,1508,1821,19.2690
244648253,1508,1821,19.5738
244655353,1508,1821,19.1740
244662376,1508,1821,19.3843
244669441,1508,1821,19.2690
244676417,1508,1821,19.5149
244683424,1508,1821,19.4285
244690327,1508,1821,19.7212
244697334,1508,1821,19.4285
244704231,1508,1821,19.7384
244711235,1508,1821,19.4368
244718179,1508,1838,19.6048
244725121,1508,1838,19.6104
244732001,1508,1838,19.7872
244739002,1508,1838,19.4452
244745830,1508,1838,19.9379
244752736,1508,1838,19.7127
244759501,1508,1838,20.1235
244766361,1508,1838,19.8449
244773126,1508,1838,20.1235
244780022,1508,1838,19.7413
244786796,1508,1838,20.0968
244793608,1508,1838,19.9847
244800300,1508,1838,20.3430
244807083,1508,1838,20.0701
244813715,1508,1838,20.5271
244820479,1508,1838,20.1265
244827128,1508,1838,20.4746
244833800,1508,1838,20.4040
244840412,1508,1846,20.5892
244847066,1508,1846,20.4592
244853657,1508,1846,20.6548
244860325,1508,1846,20.4163
244866876,1508,1846,20.7809
244873481,1508,1846,20.6110
244879965,1508,1846,20.9956
244886553,1508,1846,20.6642
244893058,1508,1846,20.9279
244899655,1508,1846,20.6360
244906175,1508,1846,20.8797
244912705,1508,1846,20.8477
244919131,1508,1846,21.1851
244925647,1508,1846,20.8925
244932016,1508,1846,21.3747
244938476,1508,1846,21.0736
244944799,1508,1846,21.5302
244951254,1508,1846,21.0900
244957600,1508,1846,21.4522
244964054,1508,1846,21.0932
244970351,1508,1846,21.6191
244976793,1508,1846,21.1325
244983091,1508,1846,21.6157
244989443,1508,1846,21.4319
244995754,1508,1846,21.5712
245002137,1508,1846,21.3279
245008423,1508,1846,21.6570
245010598,1508,1846,21.6570
245014758,1508,1846,21.4895
245021021,1508,1846,21.7365
245027319,1508,1846,21.6157
245033553,1508,1846,21.8376
245039891,1508,1846,21.4793
245046137,1508,1846,21.7957
245052463,1508,1846,21.5200
245058669,1508,1846,21.9361
245064923,1508,1846,21.7678
245071121,1508,1846,21.9645
245077393,1508,1846,21.7053
245083564,1508,1846,22.0606
245089885,1508,1846,21.5370
245096068,1508,1846,22.0177
245102324,1508,1854,21.7608
245108463,1508,1854,22.1755
245114710,1508,1854,21.7922
245120829,1508,1854,22.2480
245127037,1508,1854,21.9291
245133150,1508,1854,22.2699
245139344,1508,1854,21.9786
245145415,1508,1854,22.4239
245151606,1508,1854,21.9893
