timestamp_us,steer_us,throttle_us,speed_mps
6948094004,1509,1500,3.8505
6948130399,1509,1500,3.7405
6948169612,1509,1500,3.4717
6948210589,1509,1500,3.3222
6948254870,1509,1500,3.0744
6948271246,1509,1500,3.0744
6948300952,1509,1500,2.9542
6948351731,1509,1500,2.6809
6948406960,1509,1500,2.4649
6948470293,1509,1500,2.1495
6948543165,1509,1500,1.8681
6948633743,1509,1500,1.5030
6948759048,1509,1500,1.0864
6948987093,1509,1500,0.0000
6949271398,1509,1500,0.0000
6950271474,1509,1500,0.0000
6951271528,1509,1500,0.0000
6952271573,1509,1500,0.0000
6953271613,1509,1500,0.0000
6954271652,1509,1500,0.0000
6955271692,1509,1500,0.0000
6956271735,1509,1500,0.0000
6957271778,1509,1500,0.0000
6958271821,1509,1500,0.0000
6959271859,1509,1690,0.0000
6960271902,1509,1500,0.0000
6961271941,1509,1500,0.0000
6962271977,1509,1500,0.0000
6963272018,1509,1500,0.0000
6964272056,1509,1500,0.0000
6965272096,1509,1500,0.0000
6966272138,1509,1500,0.0000
6967272181,1509,1500,0.0000
6968272223,1509,1500,0.0000
6969272266,1509,1500,0.0000
6970272306,1509,1500,0.0000
6971272346,1509,1690,0.0000
6972272394,1509,1690,0.0000
6973272436,1509,1500,0.0000
6974272481,1509,1500,0.0000
6975272519,1509,1500,0.0000
6976272557,1509,1500,0.0000
6977272597,1509,1500,0.0000
6978272637,1509,1500,0.0000
6979272676,1509,1500,0.0000
6980272717,1509,1500,0.0000
6981251903,1509,1500,0.0042
6981272769,1509,1500,0.0042
6981412932,1509,1500,0.8454
6981433380,1509,1500,6.6577
6981480345,1509,1500,2.8987
6981501445,1509,1500,6.4519
6981516152,1509,1500,9.2565
6981518123,1509,1500,69.0693
6981739897,1509,1500,0.0000
6982272950,1509,1500,0.0000
6983273022,1509,1500,0.0000
6984273076,1509,1500,0.0000
6985273118,1509,1500,0.0000
6986273159,1509,1500,0.0000
6987273202,1509,1500,0.0000
6988273240,1509,1768,0.0000
6989273287,1509,1500,0.0000
6990273333,1509,1500,0.0000
6991273374,1509,1500,0.0000
6992273417,1509,1500,0.0000
6993273458,1509,1500,0.0000
6994273498,1509,1500,0.0000
6995273539,1509,1500,0.0000
6996273579,1509,1500,0.0000
6997273618,1509,1500,0.0000
6998273660,1509,1500,0.0000
6999273701,1509,1500,0.0000
7000273742,1509,1500,0.0000
7001273782,1509,1500,0.0000
7002273823,1509,1500,0.0000
7003273862,1509,1500,0.0000
7004273906,1509,1500,0.0000
7005273948,1509,1500,0.0000
7006273990,1509,1500,0.0000
7007274033,1509,1500,0.0000
7008274071,1518,1770,0.0000
7009274116,1518,1500,0.0000
7010274162,1518,1500,0.0000
7011274202,1518,1500,0.0000
7012274247,1518,1500,0.0000
7013274288,1518,1500,0.0000
7014274326,1518,1500,0.0000
7015274366,1518,1500,0.0000
7016274408,1518,1500,0.0000
7017274451,1518,1500,0.0000
7018274489,1518,1500,0.0000
7019274533,1518,1500,0.0000
7020274574,1518,1500,0.0000
7021274613,1518,1500,0.0000
7022274654,1518,1770,0.0000
7023274697,1518,1500,0.0000
7024274741,1518,1500,0.0000
7025274780,1518,1500,0.0000
7026274823,1518,1500,0.0000
7027274864,1518,1500,0.0000
7028274901,1518,1500,0.0000
7029274943,1518,1500,0.0000
7030274984,1518,1500,0.0000
7031275023,1518,1500,0.0000
7032275059,1518,1500,0.0000
7033275098,1518,1500,0.0000
7034275141,1518,1500,0.0000
7035275181,1518,1500,0.0000
7036275221,1518,1500,0.0000
7037275262,1518,1500,0.0000
7038275303,1518,1769,0.0000
7039275347,1518,1500,0.0000
7040275391,1518,1500,0.0000
