timestamp_us,axis,angle_from_vertical_deg,confidence,total_lines,vertical_lines,horizontal_lines,outlier_lines,vertical_mean_deg,horizontal_mean_deg,vertical_stddev_deg,horizontal_stddev_deg
1778588319869080,vertical,-4.165721,0.5613,98,60,38,0,-4.165721,-1.896669,2.496761,2.097969
1778588319949029,vertical,-3.183231,0.5861,89,56,33,0,-3.183231,-2.959141,2.053723,2.017022
1778588320026041,vertical,-4.773688,0.5619,83,51,32,0,-4.773688,-3.161288,2.566915,3.236969
1778588320107074,vertical,-4.011825,0.6103,91,59,32,0,-4.011825,-2.598399,1.759558,1.347380
1778588320184264,vertical,-2.542010,0.5885,78,50,28,0,-2.542010,-2.004205,2.455900,0.991401
1778588320263084,vertical,-3.081861,0.5927,88,55,33,0,-3.081861,-1.527856,1.548273,1.215028
1778588320343101,vertical,-2.380192,0.5798,76,48,28,0,-2.380192,-3.676374,2.459995,0.595464
1778588320420108,vertical,-4.020292,0.5940,90,59,31,0,-4.020292,-2.090224,2.816462,1.615844
1778588320496976,vertical,-3.295482,0.5584,95,59,36,0,-3.295482,-2.054831,3.028693,1.949285
1778588320576107,vertical,-2.649963,0.6102,89,59,30,0,-2.649963,-2.612722,2.387033,1.927647
1778588320654905,vertical,-1.494637,0.6108,91,60,31,0,-1.494637,-3.420203,2.207355,0.766801
1778588320732096,vertical,-4.267286,0.5812,88,55,33,0,-4.267286,-2.973454,2.103281,3.313151
1778588320811061,vertical,-3.075546,0.6024,83,54,29,0,-3.075546,-1.812994,2.221254,1.134347
1778588320889077,vertical,-3.164304,0.5614,91,55,36,0,-3.164304,-3.531784,2.134278,3.088460
1778588320965092,vertical,-3.634087,0.5745,85,54,31,0,-3.634087,-1.855601,2.872601,0.647402
1778588321043908,vertical,-3.751025,0.5607,88,53,35,0,-3.751025,-1.959206,2.070562,2.289276
1778588321132183,vertical,-3.698705,0.5782,93,58,35,0,-3.698705,-1.778259,2.188394,1.621551
1778588321209074,vertical,-4.093502,0.6116,80,54,26,0,-4.093502,-3.766049,2.815850,0.426210
1778588321289024,vertical,-1.091994,0.5385,100,61,39,0,-1.091994,-1.298667,3.514482,1.325838
1778588321366096,vertical,-2.493965,0.5673,78,49,29,0,-2.493965,-3.811313,2.909436,1.306192
1778588321444117,vertical,-2.393312,0.5770,101,64,37,0,-2.393312,-2.312283,2.682044,2.581593
1778588321522994,vertical,-3.028767,0.6074,82,54,28,0,-3.028767,-2.314172,2.328131,1.152349
1778588321599033,vertical,-3.183984,0.5693,78,49,29,0,-3.183984,-2.449843,2.813540,2.163014
1778588321675244,vertical,-2.355812,0.6040,84,56,28,0,-2.355812,-2.530466,2.821525,1.309480
1778588321749923,vertical,-3.589958,0.6061,75,49,26,0,-3.589958,-2.876484,2.168482,1.458126
1778588321832010,vertical,-4.045093,0.6056,89,60,29,0,-4.045093,-3.147284,3.053012,1.052058
1778588321910073,vertical,-3.593033,0.5804,83,52,31,0,-3.593033,-2.723185,2.208392,1.516112
1778588321996091,vertical,-3.875755,0.5816,98,62,36,0,-3.875755,-1.630935,2.422109,1.843555
1778588322076090,vertical,-4.078891,0.5690,91,57,34,0,-4.078891,-4.098661,2.746481,1.905383
1778588322152046,vertical,-4.470374,0.6028,86,56,30,0,-4.470374,-1.652504,2.226515,1.827278
1778588322228141,vertical,-2.567894,0.6017,85,55,30,0,-2.567894,-3.527538,2.104568,1.321674
1778588322310138,vertical,-3.034678,0.6287,97,65,32,0,-3.034678,-2.843498,1.854363,1.260935
1778588322390070,vertical,-3.613373,0.5593,99,61,38,0,-3.613373,-2.330976,2.770425,1.707031
1778588322468130,vertical,-3.380468,0.6023,80,52,28,0,-3.380468,-3.344344,2.199264,0.964717
1778588322546044,vertical,-5.201352,0.6375,83,59,24,0,-5.201352,-2.668355,3.095678,0.674565
1778588322626066,vertical,-4.303241,0.6151,90,61,29,0,-4.303241,-3.106647,2.775607,1.068908
1778588322706079,vertical,-2.348524,0.6140,93,61,32,0,-2.348524,-2.122794,1.916057,2.655669
1778588322786073,vertical,-3.581021,0.5974,85,53,32,0,-3.581021,-2.967569,1.255987,1.207711
1778588322866050,vertical,-3.215228,0.5617,89,55,34,0,-3.215228,-2.073140,2.733005,1.633460
1778588322942104,vertical,-2.250803,0.5646,88,56,32,0,-2.250803,-2.181731,3.382471,1.996607
1778588323023262,vertical,-2.221270,0.5796,90,58,32,0,-2.221270,-3.452093,3.016405,1.460278
1778588323099050,vertical,-3.794530,0.6120,84,56,28,0,-3.794530,-2.710563,2.460796,1.418169
1778588323183039,vertical,-2.838085,0.6698,99,71,28,0,-2.838085,-3.865645,1.979931,0.270634
1778588323261103,vertical,-4.274619,0.5659,87,54,33,0,-4.274619,-2.546543,2.646635,2.531202
1778588323339064,vertical,-2.584398,0.6152,83,54,29,0,-2.584398,-1.879194,1.631397,1.428106
1778588323417061,vertical,-1.683193,0.5958,84,57,27,0,-1.683193,-3.439363,3.657697,0.782871
1778588323493161,vertical,-3.436909,0.5957,84,53,31,0,-3.436909,-1.672928,1.676680,1.406425
1778588323578064,vertical,-3.913051,0.6049,100,65,35,0,-3.913051,-3.255329,2.083338,1.487541
1778588323655056,vertical,-4.154184,0.6057,78,52,26,0,-4.154184,-3.169052,2.743248,0.593026
1778588323732271,vertical,-3.294795,0.5941,85,55,30,0,-3.294795,-3.624113,2.457111,1.031363
1778588323811079,vertical,-3.500920,0.5392,96,60,36,0,-3.500920,-1.339413,4.120386,1.793307
1778588323890007,vertical,-3.214094,0.5027,85,46,39,0,-3.214094,-3.153617,2.134528,2.705572
1778588323971070,vertical,-3.031023,0.6435,85,59,26,0,-3.031023,-3.400767,2.187745,0.592849
1778588324049123,vertical,-4.545509,0.5948,79,52,27,0,-4.545509,-1.796276,2.891340,1.345851
1778588324124015,vertical,-3.506088,0.5461,96,58,38,0,-3.506088,-0.775575,2.882801,0.943829
1778588324202159,vertical,-3.329314,0.6318,87,59,28,0,-3.329314,-2.659686,2.052205,1.441683
1778588324278051,vertical,-3.862361,0.5698,79,49,30,0,-3.862361,-2.962967,2.439593,1.649381
1778588324355055,vertical,-4.274006,0.5468,94,58,36,0,-4.274006,-2.058267,3.416223,2.394727
1778588324435210,vertical,-4.095703,0.6414,84,59,25,0,-4.095703,-2.568112,2.606362,1.661998
1778588324513104,vertical,-2.793332,0.6268,87,60,27,0,-2.793332,-3.714469,2.732327,0.644390
1778588324592094,vertical,-3.753849,0.5924,81,51,30,0,-3.753849,-3.718729,1.775790,1.051022
1778588324670990,vertical,-3.657223,0.5268,86,51,35,0,-3.657223,-3.435147,3.350622,1.041736
1778588324752107,vertical,-2.429899,0.6469,91,63,28,0,-2.429899,-3.341476,1.968932,1.763844
1778588324835134,vertical,-2.028145,0.6079,81,55,26,0,-2.028145,-3.079396,3.140927,0.845672
1778588324913135,vertical,-4.160264,0.5642,82,50,32,0,-4.160264,-1.599608,2.242929,1.503228
1778588324991887,vertical,-3.301456,0.5707,90,56,34,0,-3.301456,-2.453322,2.483656,3.513562
1778588325071067,vertical,-3.289946,0.5946,88,56,32,0,-3.289946,-2.433023,1.969094,1.373414
1778588325147059,vertical,-2.987149,0.5954,73,47,26,0,-2.987149,-1.898359,2.257683,0.905963
1778588325228108,vertical,-1.754940,0.6458,94,65,29,0,-1.754940,-2.833344,1.984311,1.723815
1778588325309053,vertical,-2.871712,0.6136,90,58,32,0,-2.871712,-1.958334,1.434157,1.271550
1778588325389074,vertical,-4.417580,0.5858,88,57,31,0,-4.417580,-4.071229,2.869024,3.868275
1778588325466049,vertical,-2.629256,0.5870,82,53,29,0,-2.629256,-4.310340,2.753806,1.098503
1778588325542045,vertical,-2.794258,0.6521,76,53,23,0,-2.794258,-3.228145,1.946936,0.708290
1778588325622079,vertical,-3.601913,0.6094,91,61,30,0,-3.601913,-2.902221,2.726074,1.805821
1778588325701078,vertical,-3.649783,0.5773,93,58,35,0,-3.649783,-1.238111,2.230703,1.127424
1778588325777122,vertical,-4.327066,0.5094,95,55,40,0,-4.327066,-0.744641,3.603000,1.020099
1778588325858080,vertical,-2.724469,0.5924,93,60,33,0,-2.724469,-4.231502,2.455015,1.307416
1778588325934078,vertical,-3.642519,0.6149,90,58,32,0,-3.642519,-1.837248,1.374498,2.271513
1778588326007056,vertical,-2.145974,0.5518,71,43,28,0,-2.145974,-2.675420,2.667552,0.778580
1778588326082096,vertical,-2.287628,0.6017,88,58,30,0,-2.287628,-2.428372,2.613938,1.343117
1778588326161989,vertical,-2.679639,0.5519,88,52,36,0,-2.679639,-1.464051,1.982590,2.012163
1778588326245057,vertical,-3.171664,0.5649,89,57,32,0,-3.171664,-2.763006,3.539443,2.027739
1778588326325134,vertical,-1.549470,0.5534,88,55,33,0,-1.549470,-3.723428,3.438178,1.724630
1778588326406065,vertical,-2.602415,0.5485,93,57,36,0,-2.602415,-2.588344,3.151500,1.929684
1778588326482273,vertical,-3.659935,0.5772,89,56,33,0,-3.659935,-2.508825,2.481068,1.714534
1778588326565123,vertical,-3.743780,0.6267,90,60,30,0,-3.743780,-2.514676,1.798754,0.949746
1778588326643916,vertical,-2.939340,0.6088,89,59,30,0,-2.939340,-3.264845,2.449739,1.785250
1778588326723054,vertical,-3.377959,0.6330,86,58,28,0,-3.377959,-2.842892,1.841492,1.447780
1778588326802083,vertical,-2.431001,0.6033,92,61,31,0,-2.431001,-2.259582,2.704278,1.706937
1778588326881070,vertical,-3.041761,0.5583,93,59,34,0,-3.041761,-2.023439,3.599467,1.989508
1778588326961044,vertical,-4.478652,0.5955,87,56,31,0,-4.478652,-4.111527,2.246774,1.116409
1778588327039066,vertical,-4.231392,0.5962,85,55,30,0,-4.231392,-2.738203,2.360030,1.392191
1778588327117060,vertical,-4.358163,0.5760,89,54,35,0,-4.358163,-2.430776,1.520961,1.654635
1778588327197200,vertical,-4.502809,0.6430,88,61,27,0,-4.502809,-2.631502,2.170103,1.062187
1778588327277096,vertical,-1.959630,0.5749,92,59,33,0,-1.959630,-2.987220,3.104795,1.776920
1778588327357076,vertical,-2.790805,0.6134,82,54,28,0,-2.790805,-3.095901,2.058488,0.502178
1778588327439011,vertical,-3.347847,0.6159,82,55,27,0,-3.347847,-2.451342,2.452175,1.048351
1778588327516009,vertical,-2.092116,0.5599,87,54,33,0,-2.092116,-3.548591,2.939638,2.158578
1778588327596065,vertical,-2.767505,0.5572,100,61,39,0,-2.767505,-2.423792,2.594518,2.223556
1778588327676085,vertical,-3.696416,0.6196,90,61,29,0,-3.696416,-2.215525,2.576327,1.435336
1778588327755059,vertical,-2.659205,0.5971,89,58,31,0,-2.659205,-2.216908,2.512480,0.644659
1778588327837228,vertical,-3.637709,0.5986,91,58,33,0,-3.637709,-3.375531,1.822814,1.765628
1778588327918103,vertical,-2.775976,0.5880,81,50,31,0,-2.775976,-2.867313,1.421481,1.531085
1778588328002051,vertical,-3.409129,0.5741,96,60,36,0,-3.409129,-3.779708,2.441309,0.903418
1778588328077073,vertical,-4.185384,0.5596,82,50,32,0,-4.185384,-3.117256,2.465396,2.188922
1778588328154061,vertical,-2.895034,0.6136,80,54,26,0,-2.895034,-3.573388,2.730957,0.689012
1778588328233068,vertical,-3.405846,0.6074,87,58,29,0,-3.405846,-2.714606,2.668978,0.881922
1778588328315078,vertical,-3.103709,0.5996,87,56,31,0,-3.103709,-3.887389,2.055132,2.036623
1778588328394022,vertical,-3.006629,0.5874,86,55,31,0,-3.006629,-2.647855,2.445088,0.950656
1778588328475063,vertical,-3.739606,0.6280,90,60,30,0,-3.739606,-3.376693,1.738196,1.171321
1778588328553214,vertical,-3.729176,0.5927,81,51,30,0,-3.729176,-2.551050,1.761072,1.349106
1778588328634037,vertical,-4.532634,0.6276,98,68,30,0,-4.532634,-2.763417,2.863691,2.257364
1778588328714037,vertical,-3.167770,0.6177,80,53,27,0,-3.167770,-3.769864,2.028982,1.050555
1778588328789001,vertical,-3.123644,0.5321,74,43,31,0,-3.123644,-3.001982,2.529564,1.363426
1778588328866054,vertical,-4.039474,0.6137,85,57,28,0,-4.039474,-4.033123,2.547157,0.682661
1778588328941145,vertical,-3.055815,0.5919,82,55,27,0,-3.055815,-3.713184,3.527452,1.155328
1778588329024008,vertical,-4.632861,0.6174,99,67,32,0,-4.632861,-2.771419,2.633856,1.540460
1778588329102047,vertical,-4.534877,0.6185,84,57,27,0,-4.534877,-2.938323,2.655989,1.192793
1778588329176090,vertical,-3.403718,0.6016,77,50,27,0,-3.403718,-2.179440,2.208013,1.459124
1778588329253193,vertical,-2.554569,0.5975,83,54,29,0,-2.554569,-2.052103,2.450441,1.270022
1778588329332977,vertical,-2.983943,0.5613,93,56,37,0,-2.983943,-1.148624,2.035189,1.416425
1778588329411038,vertical,-3.199796,0.5658,81,50,31,0,-3.199796,-1.890260,2.500267,1.347440
1778588329491071,vertical,-3.677572,0.5696,94,57,37,0,-3.677572,-3.289550,1.820659,2.522247
1778588329566032,vertical,-3.118597,0.5916,78,50,28,0,-3.118597,-2.500373,2.310824,1.439979
1778588329645123,vertical,-3.674559,0.6242,92,63,29,0,-3.674559,-2.082871,2.655157,1.309958
1778588329721079,vertical,-3.983985,0.5725,91,57,34,0,-3.983985,-2.598099,2.581608,1.907576
1778588329800074,vertical,-4.211242,0.5909,84,54,30,0,-4.211242,-2.812297,2.426433,0.987196
1778588329881221,vertical,-3.148130,0.5762,89,55,34,0,-3.148130,-3.328395,2.026248,2.021904
1778588329964101,vertical,-3.175364,0.5028,85,48,37,0,-3.175364,-3.290238,3.290033,1.985523
1778588330047057,vertical,-2.295074,0.5882,86,58,28,0,-2.295074,-3.919647,3.835615,0.741898
1778588330126085,vertical,-3.313246,0.6409,82,57,25,0,-3.313246,-3.056576,2.338159,0.563684
1778588330209139,vertical,-3.227595,0.5797,89,57,32,0,-3.227595,-2.951113,2.846329,1.672507
1778588330284103,vertical,-3.071194,0.5545,85,51,34,0,-3.071194,-2.462073,2.275107,2.344938
1778588330364057,vertical,-3.050610,0.5813,93,57,36,0,-3.050610,-2.105867,1.548066,1.526306
1778588330441201,vertical,-2.519261,0.5501,85,51,34,0,-2.519261,-3.464682,2.495375,3.452718
1778588330523037,vertical,-2.863221,0.5928,86,55,31,0,-2.863221,-2.085392,2.193115,1.388083
1778588330601228,vertical,-3.521030,0.6335,90,63,27,0,-3.521030,-3.469578,2.848141,0.839659
1778588330679060,vertical,-2.266963,0.5509,84,52,32,0,-2.266963,-2.963724,3.301112,2.345534
1778588330753987,vertical,-2.359984,0.6248,79,54,25,0,-2.359984,-2.451983,2.579772,1.034579
1778588330834095,vertical,-3.580900,0.5894,89,57,32,0,-3.580900,-3.350321,2.392622,1.470278
1778588330910945,vertical,-2.444576,0.5626,81,49,32,0,-2.444576,-3.815014,2.098438,0.908726
1778588330986020,vertical,-0.720288,0.5261,88,56,32,0,-0.720288,-3.066917,5.197920,1.376536
1778588331063055,vertical,-1.995203,0.5340,88,53,35,0,-1.995203,-1.799001,3.402461,1.386283
1778588331143034,vertical,-2.300267,0.5722,100,61,39,0,-2.300267,-2.221348,1.860883,1.739153
1778588331222034,vertical,-4.834210,0.5692,93,59,34,0,-4.834210,-3.645768,3.085050,2.117500
1778588331301266,vertical,-3.642427,0.5853,80,50,29,1,-3.642427,-2.520367,1.905894,1.231115
1778588331386178,vertical,-2.779085,0.6034,79,51,28,0,-2.779085,-2.124195,1.957805,1.245006
1778588331463071,vertical,-2.295728,0.5707,84,51,33,0,-2.295728,-2.343272,1.800067,1.693124
1778588331542066,vertical,-1.422537,0.5966,87,60,27,0,-1.422537,-2.554322,4.048100,0.690825
1778588331621983,vertical,-2.755840,0.5866,86,55,31,0,-2.755840,-2.452310,2.483825,1.458705
1778588331702058,vertical,-2.371084,0.6186,91,61,30,0,-2.371084,-2.656549,2.312978,1.168713
1778588331782038,vertical,-2.582460,0.5635,86,53,33,0,-2.582460,-1.219191,2.570789,1.236665
1778588331861055,vertical,-2.935965,0.5758,90,56,34,0,-2.935965,-3.299790,2.236327,3.237665
1778588331940939,vertical,-3.633417,0.6231,85,57,28,0,-3.633417,-2.872601,2.126042,1.597740
1778588332018033,vertical,-2.574416,0.5876,80,51,29,0,-2.574416,-2.181911,2.347077,1.186427
1778588332102049,vertical,-2.672562,0.6049,97,64,33,0,-2.672562,-3.092160,2.496184,1.084840
1778588332182066,vertical,-4.184670,0.6079,83,55,28,0,-4.184670,-3.115439,2.478498,0.929339
1778588332266061,vertical,-1.495300,0.5893,96,64,32,0,-1.495300,-3.587301,3.479485,1.442061
1778588332347066,vertical,-2.754875,0.6280,91,62,29,0,-2.754875,-1.384755,2.349383,1.306938
1778588332424093,vertical,-4.474660,0.6282,84,57,27,0,-4.474660,-2.238378,2.225036,1.442291
1778588332502095,vertical,-1.444145,0.5134,93,55,38,0,-1.444145,-1.608757,3.956021,1.522658
1778588332582027,vertical,-3.135844,0.6186,90,60,30,0,-3.135844,-1.687734,2.164225,1.516694
1778588332658180,vertical,-2.482351,0.5502,88,53,35,0,-2.482351,-2.899896,2.593115,2.082410
1778588332733091,vertical,-3.629575,0.5932,78,50,28,0,-3.629575,-1.982303,2.237745,1.496669
1778588332807899,vertical,-3.277909,0.6441,75,52,23,0,-3.277909,-1.842706,2.131800,0.695365
1778588332884963,vertical,-2.394678,0.5546,83,54,29,0,-2.394678,-3.652237,4.426288,0.794469
1778588332962120,vertical,-2.851653,0.6286,76,51,25,0,-2.851653,-2.563695,1.898011,2.203367
1778588333038022,vertical,-3.898493,0.5580,85,53,32,0,-3.898493,-1.779623,3.153389,1.775708
1778588333116076,vertical,-3.194625,0.5435,88,51,37,0,-3.194625,-3.323464,1.867742,1.692445
1778588333197079,vertical,-3.915534,0.5618,88,53,35,0,-3.915534,-1.912613,2.017882,0.982273
1778588333274971,vertical,-2.916997,0.5690,80,49,31,0,-2.916997,-2.847742,2.130427,1.490980
1778588333352249,vertical,-3.234972,0.5251,83,48,35,0,-3.234972,-1.739424,2.762810,1.551027
1778588333431059,vertical,-2.609870,0.6208,92,62,30,0,-2.609870,-3.804782,2.364307,0.626865
1778588333511046,vertical,-3.988203,0.6324,79,55,24,0,-3.988203,-3.057935,2.751306,0.651476
1778588333593945,vertical,-3.311157,0.6031,94,60,34,0,-3.311157,-2.114672,1.655550,1.560638
1778588333673125,vertical,-3.075841,0.6317,82,55,27,0,-3.075841,-2.066543,1.747724,3.640908
1778588333748109,vertical,-4.032217,0.5850,83,52,31,0,-4.032217,-1.663979,1.988848,1.318638
1778588333826969,vertical,-1.818024,0.5735,83,53,30,0,-1.818024,-1.558404,3.057938,1.320841
1778588333906096,vertical,-2.532197,0.5491,85,52,33,0,-2.532197,-1.829062,3.074081,1.377654
1778588333983034,vertical,-2.999405,0.5553,78,46,32,0,-2.999405,-2.717840,1.752893,2.130164
1778588334059045,vertical,-3.234989,0.6052,84,55,29,0,-3.234989,-2.562001,2.271443,1.150170
1778588334144324,vertical,-2.484575,0.5896,92,59,33,0,-2.484575,-2.297436,2.419851,1.095771
1778588334218027,vertical,-3.058184,0.5592,88,53,35,0,-3.058184,-3.700059,2.143201,3.138268
1778588334294066,vertical,-2.886362,0.5606,86,53,33,0,-2.886362,-2.413498,2.712814,2.115893
1778588334370078,vertical,-3.922481,0.5986,80,51,29,0,-3.922481,-3.513297,1.831595,1.541156
1778588334449005,vertical,-3.253984,0.5964,92,61,31,0,-3.253984,-2.799124,3.013955,2.148127
1778588334524077,vertical,-3.265962,0.5786,84,52,32,0,-3.265962,-2.438680,1.961465,2.199571
1778588334606117,vertical,-2.958228,0.5713,91,56,35,0,-2.958228,-1.808365,2.150450,1.850894
1778588334681217,vertical,-2.491966,0.5562,84,53,31,0,-2.491966,-3.490147,3.553107,1.500676
1778588334761096,vertical,-3.239043,0.6337,84,57,27,0,-3.239043,-2.393681,1.984105,1.056655
1778588334839982,vertical,-3.192291,0.6235,90,62,28,0,-3.192291,-1.573364,2.846697,1.484725
1778588334917992,vertical,-3.056517,0.5984,92,59,33,0,-3.056517,-3.440246,2.009364,0.888369
1778588334998046,vertical,-3.962179,0.5629,91,55,36,0,-3.962179,-4.408846,2.059608,1.691675
1778588335089007,vertical,-2.566880,0.6655,92,66,26,0,-2.566880,-3.324109,2.171348,0.964377
1778588335169948,vertical,-3.757471,0.5529,104,63,41,0,-3.757471,-0.918420,2.617786,1.815150
1778588335249074,vertical,-2.757592,0.5578,93,57,36,0,-2.757592,-1.696745,2.697398,2.260737
1778588335326022,vertical,-4.207011,0.6282,85,58,27,0,-4.207011,-2.549652,2.380657,1.099891
1778588335404280,vertical,-2.135387,0.5889,81,53,28,0,-2.135387,-3.119085,3.000220,1.342259
1778588335484078,vertical,-3.421650,0.6031,94,62,32,0,-3.421650,-1.780558,2.570889,1.846126
1778588335560039,vertical,-3.163648,0.5764,86,53,33,0,-3.163648,-2.513876,1.941157,2.197154
1778588335637975,vertical,-2.310026,0.6064,84,55,29,0,-2.310026,-3.391666,2.216310,0.693594
1778588335718017,vertical,-2.413185,0.5905,91,58,33,0,-2.413185,-2.963605,2.207768,2.865740
1778588335801071,vertical,-3.632837,0.6427,96,67,29,0,-3.632837,-2.796206,2.374627,1.494553
1778588335879062,vertical,-3.102490,0.5591,89,53,36,0,-3.102490,-0.529912,1.832899,0.962937
1778588335954966,vertical,-5.235365,0.6100,88,63,25,0,-5.235365,-1.953531,4.437170,0.963082
1778588336037049,vertical,-3.958741,0.6299,96,65,31,0,-3.958741,-2.455336,2.090504,1.077858
1778588336115210,vertical,-2.918023,0.6530,78,55,23,0,-2.918023,-3.015132,2.215940,0.687827
1778588336199054,vertical,-3.829348,0.5738,87,54,33,0,-3.829348,-3.860592,2.267244,1.534756
1778588336278053,vertical,-5.681681,0.5718,94,61,33,0,-5.681681,-2.399143,3.564082,2.449172
1778588336362004,vertical,-3.567700,0.5438,103,62,41,0,-3.567700,-1.965775,2.896698,1.984704
1778588336441048,vertical,-3.276525,0.5709,91,59,32,0,-3.276525,-2.984925,3.582038,2.284474
1778588336528373,vertical,-3.828235,0.5400,85,50,35,0,-3.828235,-2.002024,2.458101,1.581562
1778588336604075,vertical,-3.166214,0.6175,79,53,26,0,-3.166214,-3.008430,2.386817,0.583443
1778588336679047,vertical,-3.209388,0.6401,79,54,25,0,-3.209388,-3.324385,1.906474,0.711502
1778588336757038,vertical,-3.403752,0.5612,90,55,35,0,-3.403752,-3.377407,2.448296,2.613719
1778588336835040,vertical,-2.196951,0.6225,94,64,30,0,-2.196951,-3.388165,2.573005,2.578975
1778588336911977,vertical,-4.331648,0.5514,83,52,31,0,-4.331648,-3.700038,3.595134,1.465765
1778588336992094,vertical,-3.577903,0.5706,88,55,33,0,-3.577903,-3.163329,2.609213,1.952952
1778588337073062,vertical,-3.360730,0.5854,86,56,30,0,-3.360730,-3.030432,3.029356,1.645663
1778588337149057,vertical,-3.754208,0.6075,82,53,29,0,-3.754208,-2.291677,1.801294,1.855665
1778588337232144,vertical,-3.076339,0.5984,95,62,33,0,-3.076339,-2.577445,2.493425,1.853627
1778588337313847,vertical,-4.279701,0.5752,96,59,37,0,-4.279701,-3.175386,1.923963,2.543629
1778588337392130,vertical,-3.581018,0.5904,90,58,32,0,-3.581018,-1.618447,2.515090,1.557897
1778588337470240,vertical,-3.326820,0.5630,88,54,34,0,-3.326820,-2.718059,2.473476,1.786736
1778588337554966,vertical,-2.148302,0.5536,99,59,40,0,-2.148302,-1.855994,2.130030,2.254138
1778588337638033,vertical,-3.916905,0.5515,97,58,39,0,-3.916905,-5.445732,2.328142,1.569523
1778588337718099,vertical,-3.390004,0.6169,91,60,31,0,-3.390004,-2.993316,1.932065,1.422808
1778588337802042,vertical,-2.837460,0.6045,90,59,31,0,-2.837460,-3.252579,2.337559,1.657977
1778588337881955,vertical,-2.995917,0.5741,81,50,31,0,-2.995917,-2.813978,2.096754,0.732690
1778588337961040,vertical,-3.624437,0.5534,92,56,36,0,-3.624437,-3.506102,2.727570,1.572382
1778588338036082,vertical,-2.551380,0.5580,81,51,30,0,-2.551380,-1.506411,3.414135,1.219819
1778588338113034,vertical,-4.219435,0.5162,85,47,38,0,-4.219435,-5.188464,1.992360,0.980404
1778588338190090,vertical,-4.069751,0.5620,92,61,31,0,-4.069751,-3.167620,4.572335,1.479395
1778588338269049,vertical,-3.511927,0.5931,77,49,28,0,-3.511927,-3.303811,2.038710,0.455731
1778588338344060,vertical,-3.576803,0.6139,82,54,28,0,-3.576803,-1.839614,2.034825,0.947569
1778588338420154,vertical,-1.616531,0.5241,94,58,36,0,-1.616531,-3.098629,4.518046,2.636714
1778588338498041,vertical,-3.754756,0.5854,89,56,33,0,-3.754756,-2.430498,2.088654,2.536595
1778588338580085,vertical,-4.170533,0.5821,90,56,34,0,-4.170533,-2.347855,1.934587,1.904549
1778588338660079,vertical,-2.774074,0.6349,92,65,27,0,-2.774074,-2.732203,3.041694,1.529904
1778588338739082,vertical,-3.438324,0.5698,93,57,36,0,-3.438324,-3.060360,2.108011,2.395001
1778588338820201,vertical,-2.233043,0.6191,85,58,27,0,-2.233043,-2.612634,2.778756,1.654871
1778588338903041,vertical,-3.555022,0.5707,92,57,35,0,-3.555022,-2.879657,2.366333,2.264277
1778588338978977,vertical,-4.181144,0.5877,85,54,31,0,-4.181144,-1.583616,2.246941,1.584207
1778588339061045,vertical,-2.735619,0.5204,88,50,38,0,-2.735619,-4.257663,2.522645,1.402048
1778588339143849,vertical,-4.406650,0.5974,90,57,33,0,-4.406650,-2.759465,1.702715,1.199769
1778588339220071,vertical,-2.886830,0.5930,84,54,30,0,-2.886830,-3.342673,2.328727,0.780353
1778588339294945,vertical,-3.301195,0.5602,84,50,34,0,-3.301195,-2.177800,1.768174,1.653722
1778588339372130,vertical,-2.531482,0.5771,87,55,32,0,-2.531482,-3.675629,2.614418,1.589038
1778588339451035,vertical,-2.953786,0.5786,93,58,35,0,-2.953786,-3.032413,2.168760,1.697997
1778588339530213,vertical,-2.727204,0.6205,80,53,27,0,-2.727204,-2.579406,1.903136,0.609224
1778588339610028,vertical,-2.873480,0.5985,93,62,31,0,-2.873480,-3.429294,3.066403,0.903122
1778588339688080,vertical,-4.721887,0.5454,97,59,38,0,-4.721887,-0.463712,3.099587,1.219315
1778588339771034,vertical,-2.801659,0.6159,89,59,30,0,-2.801659,-2.439299,2.125794,0.921229
1778588339850122,vertical,-2.272500,0.5503,92,56,36,0,-2.272500,-3.520790,2.880200,1.660883
1778588339928976,vertical,-3.663254,0.5928,92,60,32,0,-3.663254,-2.230964,2.729062,2.060838
1778588340007036,vertical,-3.807065,0.5985,89,57,31,1,-3.807065,-2.841697,1.965283,1.220159
1778588340087028,vertical,-2.386333,0.5954,84,53,31,0,-2.386333,-3.046171,1.692739,0.951637
1778588340167040,vertical,-4.390407,0.6258,89,60,29,0,-4.390407,-2.744855,2.150882,0.937280
1778588340254150,vertical,-2.531279,0.6496,92,64,28,0,-2.531279,-3.544883,1.988055,1.859521
1778588340335047,vertical,-2.565313,0.5695,89,55,34,0,-2.565313,-1.901962,2.355706,1.332963
1778588340416047,vertical,-3.623679,0.5438,90,52,38,0,-3.623679,-3.696692,1.766567,2.701809
1778588340496970,vertical,-3.956817,0.5841,88,58,30,0,-3.956817,-2.830414,3.411850,1.107202
1778588340578076,vertical,-2.809099,0.6641,100,74,26,0,-2.809099,-2.585480,3.076755,1.563337
1778588340655919,vertical,-2.344925,0.6235,82,55,27,0,-2.344925,-2.920831,2.110616,1.053270
1778588340732057,vertical,-3.905197,0.5695,79,51,28,0,-3.905197,-3.821043,3.533453,3.331234
1778588340809098,vertical,-3.539536,0.5784,80,50,30,0,-3.539536,-2.698285,2.236916,1.608393
1778588340889942,vertical,-3.223445,0.6284,84,56,28,0,-3.223445,-2.851224,1.723915,0.374615
